REGIAO:;NE
UF:;PI
ESTACAO:;PARNAIBA
CODIGO (WMO):;A308
LATITUDE:;-3,08666666
LONGITUDE:;-41,78305554
ALTITUDE:;52,11
DATA DE FUNDACAO:;06/02/03
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2024/04/21;0400 UTC;0;1004,1;1004,7;1004,1;0;;;;;;;;;;;;;
2024/04/21;0500 UTC;0;1003,7;1004,1;1003,7;0;;;;;;;;;;;;;
2024/04/21;0600 UTC;0;1003,7;1003,7;1003,5;0;;;;;;;;;;;;;
2024/04/21;0700 UTC;0;1003,5;1003,9;1003,5;0;;;;;;;;;;;;;
2024/04/21;0800 UTC;,2;1003,6;1003,6;1003,4;0;;;;;;;;;;;;;
2024/04/21;0900 UTC;0;1004,1;1004,1;1003,6;8,5;;;;;;;;;;;;;
2024/04/21;1000 UTC;0;1004,9;1004,9;1004,1;498,8;;;;;;;;;;;;;
2024/04/21;1100 UTC;0;1005,6;1005,6;1004,9;1306,3;;;;;;;;;;;;;
2024/04/21;1200 UTC;0;1006,1;1006,1;1005,6;2297,1;;;;;;;;;;;;;
2024/04/21;1300 UTC;0;1006,2;1006,2;1006;2413;;;;;;;;;;;;;
2024/04/21;1400 UTC;0;1005,6;1006,2;1005,6;2898,4;;;;;;;;;;;;;
2024/04/21;1500 UTC;0;1004,7;1005,6;1004,7;3589,4;;;;;;;;;;;;;
2024/04/21;1600 UTC;0;1003,8;1004,7;1003,8;3402,5;;;;;;;;;;;;;
2024/04/21;1700 UTC;0;1003,2;1003,9;1003,2;2898,1;;;;;;;;;;;;;
2024/04/21;1800 UTC;0;1002,3;1003,2;1002,3;2478,5;;;;;;;;;;;;;
2024/04/21;1900 UTC;0;1002,2;1002,3;1002,1;1480,7;;;;;;;;;;;;;
2024/04/21;2000 UTC;0;1002,8;1002,8;1002,1;801,1;;;;;;;;;;;;;
2024/04/21;2100 UTC;0;1003,4;1003,4;1002,7;99,5;;;;;;;;;;;;;
2024/04/21;2200 UTC;0;1004;1004;1003,4;0;;;;;;;;;;;;;
2024/04/21;2300 UTC;0;1004,8;1004,8;1004;0;;;;;;;;;;;;;
2024/04/22;0000 UTC;0;1005,2;1005,2;1004,8;0;;;;;;;;;;;;;
2024/04/22;0100 UTC;0;1005,6;1005,7;1005,2;0;;;;;;;;;;;;;
2024/04/22;0200 UTC;0;1005,2;1005,6;1005,2;0;;;;;;;;;;;;;
2024/04/22;0300 UTC;0;1004,5;1005,2;1004,5;0;;;;;;;;;;;;;
2024/04/22;0400 UTC;0;1004,1;1004,5;1004,1;0;;;;;;;;;;;;;
2024/04/22;0500 UTC;0;1003,9;1004,3;1003,8;0;;;;;;;;;;;;;
2024/04/22;0600 UTC;0;1003,2;1003,9;1003,2;0;;;;;;;;;;;;;
2024/04/22;0700 UTC;0;1003,1;1003,2;1002,9;0;;;;;;;;;;;;;
2024/04/22;0800 UTC;0;1003,6;1003,6;1003,1;0;;;;;;;;;;;;;
2024/04/22;0900 UTC;0;1003,8;1003,9;1003,5;9,2;;;;;;;;;;;;;
2024/04/22;1000 UTC;0;1004,6;1004,6;1003,8;522,8;;;;;;;;;;;;;
2024/04/22;1100 UTC;0;1005;1005;1004,6;1383,9;;;;;;;;;;;;;
2024/04/22;1200 UTC;0;1005,4;1005,4;1005;2133,1;;;;;;;;;;;;;
2024/04/22;1300 UTC;0;1005,6;1005,7;1005,4;2659;;;;;;;;;;;;;
2024/04/22;1400 UTC;0;1005,4;1005,7;1005,4;2490,3;;;;;;;;;;;;;
2024/04/22;1500 UTC;0;1003,7;1005,4;1003,7;3346,9;;;;;;;;;;;;;
2024/04/22;1600 UTC;0;1002,8;1003,7;1002,8;2851,8;;;;;;;;;;;;;
2024/04/22;1700 UTC;0;1002,6;1002,8;1002,4;1978,2;;;;;;;;;;;;;
2024/04/22;1800 UTC;0;1002;1002,6;1002;529,6;;;;;;;;;;;;;
2024/04/22;1900 UTC;,4;1003,1;1003,2;1002;442,6;;;;;;;;;;;;;
2024/04/22;2000 UTC;,6;1003,6;1003,6;1003;109,5;;;;;;;;;;;;;
2024/04/22;2100 UTC;2,8;1004,4;1004,4;1003,6;16,6;;;;;;;;;;;;;
2024/04/22;2200 UTC;0;1005,1;1005,1;1004,4;0;;;;;;;;;;;;;
2024/04/22;2300 UTC;0;1005,6;1005,6;1005,1;0;;;;;;;;;;;;;
2024/04/23;0000 UTC;0;1006,4;1006,5;1005,6;0;;;;;;;;;;;;;
2024/04/23;0100 UTC;0;1006,7;1006,7;1006,3;0;;;;;;;;;;;;;
2024/04/23;0200 UTC;0;1006,7;1006,9;1006,6;0;;;;;;;;;;;;;
2024/04/23;0300 UTC;0;1006,1;1006,7;1006,1;0;;;;;;;;;;;;;
2024/04/23;0400 UTC;0;1005,3;1006,1;1005,2;0;;;;;;;;;;;;;
2024/04/23;0500 UTC;0;1005,1;1005,3;1005,1;0;;;;;;;;;;;;;
2024/04/23;0600 UTC;0;1004,5;1005,1;1004,4;0;;;;;;;;;;;;;
2024/04/23;0700 UTC;0;1004,6;1004,6;1004,4;0;;;;;;;;;;;;;
2024/04/23;0800 UTC;,2;1004,8;1004,8;1004,5;0;;;;;;;;;;;;;
2024/04/23;0900 UTC;0;1005,5;1005,5;1004,8;9,8;;;;;;;;;;;;;
2024/04/23;1000 UTC;0;1005,9;1005,9;1005,5;471,9;;;;;;;;;;;;;
2024/04/23;1100 UTC;0;1006,5;1006,5;1005,9;1397,6;;;;;;;;;;;;;
2024/04/23;1200 UTC;0;1006,9;1006,9;1006,5;1545,7;;;;;;;;;;;;;
2024/04/23;1300 UTC;0;1007;1007,1;1006,9;2278,9;;;;;;;;;;;;;
2024/04/23;1400 UTC;0;1006,6;1007,1;1006,6;3024,7;;;;;;;;;;;;;
2024/04/23;1500 UTC;0;1005,8;1006,7;1005,8;3035,6;;;;;;;;;;;;;
2024/04/23;1600 UTC;0;1004,6;1005,8;1004,6;1920,7;;;;;;;;;;;;;
2024/04/23;1700 UTC;0;1003,8;1004,6;1003,8;2976,5;;;;;;;;;;;;;
2024/04/23;1800 UTC;0;1003;1003,8;1002,9;2565,6;;;;;;;;;;;;;
2024/04/23;1900 UTC;0;1002,8;1003;1002,7;1883;;;;;;;;;;;;;
2024/04/23;2000 UTC;0;1003,6;1003,6;1002,8;1013,1;;;;;;;;;;;;;
2024/04/23;2100 UTC;0;1004,3;1004,4;1003,4;108,9;;;;;;;;;;;;;
2024/04/23;2200 UTC;0;1005,2;1005,2;1004,3;0;;;;;;;;;;;;;
2024/04/23;2300 UTC;0;1005,5;1005,5;1005,2;0;;;;;;;;;;;;;
2024/04/24;0000 UTC;0;1006,2;1006,2;1005,5;0;;;;;;;;;;;;;
2024/04/24;0100 UTC;0;1006,2;1006,3;1006,2;0;;;;;;;;;;;;;
2024/04/24;0200 UTC;0;1006;1006,3;1006;0;;;;;;;;;;;;;
2024/04/24;0300 UTC;0;1005,2;1006;1005,2;0;;;;;;;;;;;;;
2024/04/24;0400 UTC;0;1004,5;1005,2;1004,5;0;;;;;;;;;;;;;
2024/04/24;0500 UTC;0;1004,5;1004,7;1004,5;0;;;;;;;;;;;;;
2024/04/24;0600 UTC;0;1004,3;1004,5;1004,2;0;;;;;;;;;;;;;
2024/04/24;0700 UTC;0;1004,2;1004,3;1004,1;0;;;;;;;;;;;;;
2024/04/24;0800 UTC;0;1004,4;1004,4;1004,2;0;;;;;;;;;;;;;
2024/04/24;0900 UTC;0;1004,7;1004,7;1004,4;12,4;;;;;;;;;;;;;
2024/04/24;1000 UTC;0;1005,3;1005,3;1004,7;472,8;;;;;;;;;;;;;
2024/04/24;1100 UTC;0;1005,9;1005,9;1005,3;1352,5;;;;;;;;;;;;;
2024/04/24;1200 UTC;0;1006;1006,1;1005,9;2212,3;;;;;;;;;;;;;
2024/04/24;1300 UTC;0;1006,2;1006,2;1006;3123,9;;;;;;;;;;;;;
2024/04/24;1400 UTC;0;1005,7;1006,2;1005,7;3129,7;;;;;;;;;;;;;
2024/04/24;1500 UTC;0;1004,8;1005,7;1004,8;2493,9;;;;;;;;;;;;;
2024/04/24;1600 UTC;0;1003,7;1004,8;1003,7;3643,2;;;;;;;;;;;;;
2024/04/24;1700 UTC;0;1002,7;1003,7;1002,6;3197,5;;;;;;;;;;;;;
2024/04/24;1800 UTC;0;1002,1;1002,7;1001,8;2190,4;;;;;;;;;;;;;
2024/04/24;1900 UTC;0;1002,6;1002,6;1001,8;402,9;;;;;;;;;;;;;
2024/04/24;2000 UTC;12;1003,1;1003,5;1002,6;39,5;;;;;;;;;;;;;
2024/04/24;2100 UTC;0;1003,9;1003,9;1003,1;7,8;;;;;;;;;;;;;
2024/04/24;2200 UTC;0;1004,5;1004,5;1003,8;0;;;;;;;;;;;;;
2024/04/24;2300 UTC;0;1005,2;1005,2;1004,4;0;;;;;;;;;;;;;
2024/04/25;0000 UTC;,2;1005,9;1006;1005,2;0;;;;;;;;;;;;;
2024/04/25;0100 UTC;0;1005,6;1005,9;1005,6;0;;;;;;;;;;;;;
2024/04/25;0200 UTC;0;1005,7;1005,7;1005,6;0;;;;;;;;;;;;;
2024/04/25;0300 UTC;0;1005,2;1005,7;1005,2;0;;;;;;;;;;;;;
2024/04/25;0400 UTC;0;1004,7;1005,2;1004,7;0;;;;;;;;;;;;;
2024/04/25;0500 UTC;0;1004;1004,7;1004;0;;;;;;;;;;;;;
2024/04/25;0600 UTC;0;1003,5;1004;1003,5;0;;;;;;;;;;;;;
2024/04/25;0700 UTC;0;1003,6;1003,6;1003,5;0;;;;;;;;;;;;;
2024/04/25;0800 UTC;0;1003,6;1003,7;1003,5;0;;;;;;;;;;;;;
2024/04/25;0900 UTC;0;1004,3;1004,3;1003,6;13,4;;;;;;;;;;;;;
2024/04/25;1000 UTC;,2;1004,9;1004,9;1004,3;343;;;;;;;;;;;;;
2024/04/25;1100 UTC;0;1005,9;1005,9;1004,9;785,8;;;;;;;;;;;;;
2024/04/25;1200 UTC;0;1006,5;1006,5;1005,9;2369,9;;;;;;;;;;;;;
2024/04/25;1300 UTC;0;1006,2;1006,7;1006,2;3095,8;;;;;;;;;;;;;
2024/04/25;1400 UTC;0;1005,9;1006,3;1005,9;2956,9;;;;;;;;;;;;;
2024/04/25;1500 UTC;0;1005,3;1005,9;1005,3;3068;;;;;;;;;;;;;
2024/04/25;1600 UTC;0;1003,9;1005,3;1003,9;2326,1;;;;;;;;;;;;;
2024/04/25;1700 UTC;,2;1002,7;1003,9;1002,7;2958,1;;;;;;;;;;;;;
2024/04/25;1800 UTC;0;1001,9;1002,7;1001,9;2127;;;;;;;;;;;;;
2024/04/25;1900 UTC;0;1002;1002;1001,8;1448,3;;;;;;;;;;;;;
2024/04/25;2000 UTC;0;1002,4;1002,5;1002;762;;;;;;;;;;;;;
2024/04/25;2100 UTC;5,6;1003,6;1003,6;1002,4;79,3;;;;;;;;;;;;;
2024/04/25;2200 UTC;0;1004,2;1004,2;1003,4;0;;;;;;;;;;;;;
2024/04/25;2300 UTC;0;1004,3;1004,3;1004,1;0;;;;;;;;;;;;;
2024/04/26;0000 UTC;0;1004,8;1004,8;1004,2;0;;;;;;;;;;;;;
2024/04/26;0100 UTC;0;1005,1;1005,1;1004,8;0;;;;;;;;;;;;;
2024/04/26;0200 UTC;0;1004,9;1005,1;1004,9;0;;;;;;;;;;;;;
2024/04/26;0300 UTC;0;1004,8;1004,9;1004,8;0;;;;;;;;;;;;;
2024/04/26;0400 UTC;0;1004;1004,8;1004;0;;;;;;;;;;;;;
2024/04/26;0500 UTC;0;1003,4;1004;1003,4;0;;;;;;;;;;;;;
2024/04/26;0600 UTC;0;1003,1;1003,4;1003,1;0;;;;;;;;;;;;;
2024/04/26;0700 UTC;,2;1002,9;1003,1;1002,9;0;;;;;;;;;;;;;
2024/04/26;0800 UTC;0;1003;1003;1002,8;0;;;;;;;;;;;;;
2024/04/26;0900 UTC;0;1002,9;1003;1002,8;11,7;;;;;;;;;;;;;
2024/04/26;1000 UTC;0;1003,5;1003,6;1002,9;502,9;;;;;;;;;;;;;
2024/04/26;1100 UTC;0;1004;1004;1003,4;1392,1;;;;;;;;;;;;;
2024/04/26;1200 UTC;0;1004,6;1004,6;1004;2253,1;;;;;;;;;;;;;
2024/04/26;1300 UTC;0;1004,7;1004,7;1004,6;2936,3;;;;;;;;;;;;;
2024/04/26;1400 UTC;0;1004,7;1004,8;1004,6;3602,2;;;;;;;;;;;;;
2024/04/26;1500 UTC;0;1004;1004,7;1004;3057,5;;;;;;;;;;;;;
2024/04/26;1600 UTC;0;1002,7;1004;1002,7;2864,9;;;;;;;;;;;;;
2024/04/26;1700 UTC;0;1002,5;1002,7;1002,1;2224,6;;;;;;;;;;;;;
2024/04/26;1800 UTC;5,2;1002,4;1002,6;1001,9;1420,1;;;;;;;;;;;;;
2024/04/26;1900 UTC;,2;1002,8;1003,3;1002,4;77,8;;;;;;;;;;;;;
2024/04/26;2000 UTC;,2;1002,8;1002,8;1002,4;51,8;;;;;;;;;;;;;
2024/04/26;2100 UTC;0;1002,5;1002,8;1002,5;15,4;;;;;;;;;;;;;
2024/04/26;2200 UTC;,2;1003,3;1003,3;1002,5;0;;;;;;;;;;;;;
2024/04/26;2300 UTC;0;1003,9;1003,9;1003,3;0;;;;;;;;;;;;;
2024/04/27;0000 UTC;0;1004,4;1004,4;1003,9;0;;;;;;;;;;;;;
2024/04/27;0100 UTC;0;1005;1005;1004,4;0;;;;;;;;;;;;;
2024/04/27;0200 UTC;0;1004,9;1005,1;1004,9;0;;;;;;;;;;;;;
2024/04/27;0300 UTC;0;1004,1;1005;1004,1;0;;;;;;;;;;;;;
2024/04/27;0400 UTC;0;1003,1;1004,1;1003,1;0;;;;;;;;;;;;;
2024/04/27;0500 UTC;0;1002,6;1003,1;1002,5;0;;;;;;;;;;;;;
2024/04/27;0600 UTC;0;1002,4;1002,6;1002,3;0;;;;;;;;;;;;;
2024/04/27;0700 UTC;0;1002,4;1002,4;1002,2;0;;;;;;;;;;;;;
2024/04/27;0800 UTC;0;1002,8;1002,8;1002,4;0;;;;;;;;;;;;;
2024/04/27;0900 UTC;,4;1003;1003,1;1002,8;8,4;;;;;;;;;;;;;
2024/04/27;1000 UTC;0;1003,5;1003,5;1002,9;218,5;;;;;;;;;;;;;
2024/04/27;1100 UTC;0;1004,5;1004,5;1003,5;536,6;;;;;;;;;;;;;
2024/04/27;1200 UTC;0;1004,7;1004,7;1004,5;1567;;;;;;;;;;;;;
2024/04/27;1300 UTC;0;1005;1005,1;1004,7;1714,4;;;;;;;;;;;;;
2024/04/27;1400 UTC;0;1004,9;1005;1004,9;1724,9;;;;;;;;;;;;;
2024/04/27;1500 UTC;0;1003,7;1004,9;1003,7;2552,8;;;;;;;;;;;;;
2024/04/27;1600 UTC;4,6;1002,5;1003,7;1002,4;816,1;;;;;;;;;;;;;
2024/04/27;1700 UTC;10,6;1002,4;1003,4;1002,3;247,9;;;;;;;;;;;;;
2024/04/27;1800 UTC;,6;1002,1;1002,6;1002,1;272,4;;;;;;;;;;;;;
2024/04/27;1900 UTC;0;1002,4;1002,4;1002;460,8;;;;;;;;;;;;;
2024/04/27;2000 UTC;,2;1002,9;1003;1002,4;150,6;;;;;;;;;;;;;
2024/04/27;2100 UTC;,2;1003,5;1003,5;1002,9;15,4;;;;;;;;;;;;;
2024/04/27;2200 UTC;0;1004,1;1004,1;1003,5;0;;;;;;;;;;;;;
2024/04/27;2300 UTC;0;1004,6;1004,6;1004,1;0;;;;;;;;;;;;;
2024/04/28;0000 UTC;,2;1005,5;1005,5;1004,6;0;;;;;;;;;;;;;
2024/04/28;0100 UTC;0;1005,6;1005,7;1005,5;0;;;;;;;;;;;;;
2024/04/28;0200 UTC;0;1005,9;1006;1005,6;0;;;;;;;;;;;;;
2024/04/28;0300 UTC;0;1005,3;1005,9;1005,3;0;;;;;;;;;;;;;
2024/04/28;0400 UTC;0;1004,2;1005,3;1004,2;0;;;;;;;;;;;;;
2024/04/28;0500 UTC;0;1003,1;1004,2;1003,1;0;;;;;;;;;;;;;
2024/04/28;0600 UTC;0;1002,6;1003,1;1002,6;0;;;;;;;;;;;;;
2024/04/28;0700 UTC;,2;1002,4;1002,7;1002,4;0;;;;;;;;;;;;;
2024/04/28;0800 UTC;0;1003,4;1003,4;1002,4;0;;;;;;;;;;;;;
2024/04/28;0900 UTC;0;1004,2;1004,2;1003,3;8,1;;;;;;;;;;;;;
2024/04/28;1000 UTC;0;1005,3;1005,3;1004,2;234,7;;;;;;;;;;;;;
2024/04/28;1100 UTC;0;1005,6;1005,6;1005,2;773,1;;;;;;;;;;;;;
2024/04/28;1200 UTC;0;1005,7;1005,8;1005,5;1767,4;;;;;;;;;;;;;
2024/04/28;1300 UTC;0;1005,3;1005,8;1005,3;2505,8;;;;;;;;;;;;;
2024/04/28;1400 UTC;0;1005,2;1005,3;1005,2;3093,7;;;;;;;;;;;;;
2024/04/28;1500 UTC;0;1004,2;1005,2;1004,2;3338,9;;;;;;;;;;;;;
2024/04/28;1600 UTC;0;1003,4;1004,2;1003,3;3850,8;;;;;;;;;;;;;
2024/04/28;1700 UTC;0;1002,5;1003,4;1002,4;2865,1;;;;;;;;;;;;;
2024/04/28;1800 UTC;0;1002,5;1002,6;1002,4;1021,5;;;;;;;;;;;;;
2024/04/28;1900 UTC;0;1002,9;1002,9;1002,2;1213,2;;;;;;;;;;;;;
2024/04/28;2000 UTC;,2;1003,4;1003,4;1002,8;341,5;;;;;;;;;;;;;
2024/04/28;2100 UTC;0;1003,8;1003,9;1003,3;49,5;;;;;;;;;;;;;
2024/04/28;2200 UTC;0;1004,2;1004,2;1003,8;0;;;;;;;;;;;;;
2024/04/28;2300 UTC;0;1004,8;1004,8;1004,2;0;;;;;;;;;;;;;
2024/04/29;0000 UTC;0;1005,3;1005,5;1004,8;0;;;;;;;;;;;;;
2024/04/29;0100 UTC;1;1005,7;1006,1;1005,1;0;;;;;;;;;;;;;
2024/04/29;0200 UTC;0;1005,6;1006;1005,6;0;;;;;;;;;;;;;
2024/04/29;0300 UTC;0;1005,7;1005,9;1005,5;0;;;;;;;;;;;;;
2024/04/29;0400 UTC;,2;1004,9;1005,7;1004,9;0;;;;;;;;;;;;;
2024/04/29;0500 UTC;,8;1004,3;1004,9;1004,3;0;;;;;;;;;;;;;
2024/04/29;0600 UTC;,2;1003,3;1004,3;1003,3;0;;;;;;;;;;;;;
2024/04/29;0700 UTC;0;1002,4;1003,4;1002,4;0;;;;;;;;;;;;;
2024/04/29;0800 UTC;0;1002,7;1002,7;1002,3;0;;;;;;;;;;;;;
2024/04/29;0900 UTC;0;1003,5;1003,5;1002,7;10,9;;;;;;;;;;;;;
2024/04/29;1000 UTC;0;1004;1004,1;1003,4;331;;;;;;;;;;;;;
2024/04/29;1100 UTC;0;1004,8;1004,8;1004;1325,9;;;;;;;;;;;;;
2024/04/29;1200 UTC;0;1005,2;1005,2;1004,8;2232,3;;;;;;;;;;;;;
2024/04/29;1300 UTC;0;1005,5;1005,5;1005,2;2899,4;;;;;;;;;;;;;
2024/04/29;1400 UTC;0;1005,2;1005,5;1005,2;2521,7;;;;;;;;;;;;;
2024/04/29;1500 UTC;0;1004,4;1005,2;1004,4;3124,2;;;;;;;;;;;;;
2024/04/29;1600 UTC;0;1003,6;1004,4;1003,6;3516,5;;;;;;;;;;;;;
2024/04/29;1700 UTC;0;1002,7;1003,6;1002,7;2102,1;;;;;;;;;;;;;
2024/04/29;1800 UTC;27,6;1002,3;1002,8;1002,2;426,1;;;;;;;;;;;;;
2024/04/29;1900 UTC;28,6;1003,8;1003,9;1001,7;429,8;;;;;;;;;;;;;
2024/04/29;2000 UTC;6,8;1003,9;1004;1003,1;43;;;;;;;;;;;;;
2024/04/29;2100 UTC;,6;1004,7;1004,7;1003,5;7,2;;;;;;;;;;;;;
2024/04/29;2200 UTC;3,8;1005,5;1005,5;1004,7;0;;;;;;;;;;;;;
2024/04/29;2300 UTC;2,6;1005,4;1005,7;1005,4;0;;;;;;;;;;;;;
2024/04/30;0000 UTC;0;1006;1006;1005,3;0;;;;;;;;;;;;;
2024/04/30;0100 UTC;0;1005,8;1006;1005,6;0;;;;;;;;;;;;;
2024/04/30;0200 UTC;0;1005,9;1006,1;1005,8;0;;;;;;;;;;;;;
2024/04/30;0300 UTC;0;1005,6;1005,9;1005,6;0;;;;;;;;;;;;;
2024/04/30;0400 UTC;0;1004,7;1005,6;1004,7;0;;;;;;;;;;;;;
2024/04/30;0500 UTC;0;1004,1;1004,7;1004,1;0;;;;;;;;;;;;;
2024/04/30;0600 UTC;0;1004,2;1004,2;1003,9;0;;;;;;;;;;;;;
2024/04/30;0700 UTC;0;1004,2;1004,4;1004,1;0;;;;;;;;;;;;;
2024/04/30;0800 UTC;0;1004,9;1004,9;1004,2;0;;;;;;;;;;;;;
2024/04/30;0900 UTC;0;1005,7;1005,7;1004,9;5,9;;;;;;;;;;;;;
2024/04/30;1000 UTC;0;1006,5;1006,5;1005,7;172,7;;;;;;;;;;;;;
2024/04/30;1100 UTC;0;1006,8;1006,8;1006,5;401,9;;;;;;;;;;;;;
2024/04/30;1200 UTC;0;1007,2;1007,2;1006,8;760,7;;;;;;;;;;;;;
2024/04/30;1300 UTC;0;1007,4;1007,5;1007,2;1176,2;;;;;;;;;;;;;
2024/04/30;1400 UTC;0;1006,8;1007,5;1006,8;2317,6;;;;;;;;;;;;;
2024/04/30;1500 UTC;,2;1005,9;1006,8;1005,9;2665,5;;;;;;;;;;;;;
2024/04/30;1600 UTC;0;1004,8;1005,9;1004,8;2464,1;;;;;;;;;;;;;
2024/04/30;1700 UTC;0;1003,8;1004,8;1003,8;2534,1;;;;;;;;;;;;;
2024/04/30;1800 UTC;0;1003,3;1003,8;1003,3;1482,5;;;;;;;;;;;;;
2024/04/30;1900 UTC;0;1003,2;1003,5;1003,2;1063,9;;;;;;;;;;;;;
2024/04/30;2000 UTC;0;1003,4;1003,4;1003,1;514,3;;;;;;;;;;;;;
2024/04/30;2100 UTC;0;1003,9;1003,9;1003,4;66,6;;;;;;;;;;;;;
2024/04/30;2200 UTC;0;1004,3;1004,3;1003,9;0;;;;;;;;;;;;;
2024/04/30;2300 UTC;0;1004,9;1004,9;1004,3;0;;;;;;;;;;;;;
2024/05/01;0000 UTC;0;1005,4;1005,4;1004,9;0;;;;;;;;;;;;;
2024/05/01;0100 UTC;0;1005,5;1005,5;1005,4;0;;;;;;;;;;;;;
2024/05/01;0200 UTC;0;1005,3;1005,5;1005,3;0;;;;;;;;;;;;;
2024/05/01;0300 UTC;0;1004,9;1005,3;1004,9;0;;;;;;;;;;;;;
2024/05/01;0400 UTC;0;1004,5;1004,9;1004,5;0;;;;;;;;;;;;;
2024/05/01;0500 UTC;0;1003,8;1004,5;1003,8;0;;;;;;;;;;;;;
2024/05/01;0600 UTC;0;1003,5;1003,8;1003,5;0;;;;;;;;;;;;;
2024/05/01;0700 UTC;0;1003,6;1003,6;1003,4;0;;;;;;;;;;;;;
2024/05/01;0800 UTC;0;1003,9;1003,9;1003,6;0;;;;;;;;;;;;;
2024/05/01;0900 UTC;0;1004,2;1004,2;1003,9;8,9;;;;;;;;;;;;;
2024/05/01;1000 UTC;0;1004,9;1004,9;1004,2;640,9;;;;;;;;;;;;;
2024/05/01;1100 UTC;0;1005,6;1005,6;1004,9;1415,9;;;;;;;;;;;;;
2024/05/01;1200 UTC;0;1006;1006;1005,6;1989,4;;;;;;;;;;;;;
2024/05/01;1300 UTC;0;1005,6;1006;1005,6;2057,9;;;;;;;;;;;;;
2024/05/01;1400 UTC;0;1005,2;1005,6;1005,2;1946,1;;;;;;;;;;;;;
2024/05/01;1500 UTC;0;1004,6;1005,2;1004,6;1810,9;;;;;;;;;;;;;
2024/05/01;1600 UTC;0;1003,4;1004,6;1003,4;2041,2;;;;;;;;;;;;;
2024/05/01;1700 UTC;0;1002,3;1003,4;1002,2;3180,3;;;;;;;;;;;;;
2024/05/01;1800 UTC;6,8;1002,6;1002,7;1002,2;973,1;;;;;;;;;;;;;
2024/05/01;1900 UTC;,8;1003;1003,3;1002,6;131,2;;;;;;;;;;;;;
2024/05/01;2000 UTC;,8;1003,1;1003,3;1002,8;116,3;;;;;;;;;;;;;
2024/05/01;2100 UTC;2,8;1003,8;1003,9;1003,1;20,3;;;;;;;;;;;;;
2024/05/01;2200 UTC;,4;1004,6;1004,6;1003,8;0;;;;;;;;;;;;;
2024/05/01;2300 UTC;0;1004,4;1004,6;1004,4;0;;;;;;;;;;;;;
2024/05/02;0000 UTC;0;1004,6;1004,6;1004,4;0;;;;;;;;;;;;;
2024/05/02;0100 UTC;0;1004,5;1004,6;1004,4;0;;;;;;;;;;;;;
2024/05/02;0200 UTC;0;1004,8;1004,8;1004,5;0;;;;;;;;;;;;;
2024/05/02;0300 UTC;0;1004,1;1004,8;1004,1;0;;;;;;;;;;;;;
2024/05/02;0400 UTC;0;1003,4;1004,1;1003,4;0;;;;;;;;;;;;;
2024/05/02;0500 UTC;0;1002,7;1003,4;1002,7;0;;;;;;;;;;;;;
2024/05/02;0600 UTC;0;1002,5;1002,7;1002,4;0;;;;;;;;;;;;;
2024/05/02;0700 UTC;0;1002,7;1002,7;1002,4;0;;;;;;;;;;;;;
2024/05/02;0800 UTC;0;1002,9;1002,9;1002,6;0;;;;;;;;;;;;;
2024/05/02;0900 UTC;0;1003,1;1003,1;1002,8;7,2;;;;;;;;;;;;;
2024/05/02;1000 UTC;0;1003,9;1004;1003,1;472,9;;;;;;;;;;;;;
2024/05/02;1100 UTC;0;1004,5;1004,5;1003,9;1319,5;;;;;;;;;;;;;
2024/05/02;1200 UTC;0;1005;1005;1004,4;1868,7;;;;;;;;;;;;;
2024/05/02;1300 UTC;0;1004,8;1005,1;1004,8;2173,8;;;;;;;;;;;;;
2024/05/02;1400 UTC;,2;1004,1;1004,8;1004,1;2745,7;;;;;;;;;;;;;
2024/05/02;1500 UTC;0;1003;1004,1;1002,9;3166,8;;;;;;;;;;;;;
2024/05/02;1600 UTC;0;1002,2;1003;1002,2;3487,7;;;;;;;;;;;;;
2024/05/02;1700 UTC;0;1001,1;1002,2;1001,1;2725,4;;;;;;;;;;;;;
2024/05/02;1800 UTC;0;1000,3;1001,1;1000,3;2455,6;;;;;;;;;;;;;
2024/05/02;1900 UTC;0;1000,7;1000,7;999,9;1546,1;;;;;;;;;;;;;
2024/05/02;2000 UTC;0;1001,1;1001,1;1000,7;582,4;;;;;;;;;;;;;
2024/05/02;2100 UTC;0;1001,9;1001,9;1001,1;63,3;;;;;;;;;;;;;
2024/05/02;2200 UTC;0;1002,1;1002,2;1001,9;0;;;;;;;;;;;;;
